,0
95,0.04055181571852444
96,0.15953055904494712
97,0.005965434057878216
98,0.7874544640209965
99,2.725102821027406
100,0.46833121413346945
101,0.6907921086812239
102,0.0012958461958669897
103,1.1805149565702713
104,0.12265321336719127
105,0.37288079421280934
106,0.49536008948513416
107,0.028401751778773847
108,1.2169266312266558
109,9.435859905551351e-05
110,0.7079090826770937
111,0.008590914102915547
112,0.7529767880931776
113,0.0023348124074908504
114,0.21794480446756384
115,0.2894644053741043
116,0.004120716813077206
117,1.8858708718584685
118,0.4911420764666808
119,0.6163809467352754
120,0.4164619591098628
121,0.793345338578701
122,0.3100231128453446
123,0.001008506750772788
124,0.026542361200560253
125,1.55550648817588
126,0.2402783875219123
127,0.546566132869526
128,0.09342903803407263
129,0.01255128715382145
130,0.5066836178137532
131,0.2770936885183109
132,0.033200169701986276
133,0.2443810457245262
134,0.5198788229635497
135,3.3441895308581815
136,3.4589192144347676
137,5.114026646198241
138,1.7198895014444857
139,0.5092607278582526
140,0.8415424629525917
141,0.16702195360550545
142,0.12785297779339513
143,1.0309987397492797
144,0.5790666788477874
145,0.3028240204253905
146,0.0410765873055504
147,0.2712051181737445
148,0.12547817216357482
149,3.185846642757214
150,0.0003064990235144324
151,0.07516756106798801
152,0.3517772591193813
153,0.16377317697186725
154,0.13167658441369892
155,0.23431304032244504
156,0.4159206445626748
157,0.019918907295444495
158,0.08752177351995839
159,0.6818582783522799
160,0.9000685037341423
161,0.008229221684149985
162,0.32444116561056735
163,0.08135154016111651
164,1.4001284080239953
165,0.4297383665757974
166,0.01048416081878003
167,0.6262796183375763
168,0.3355730801989609
169,0.03843603698128802
170,6.527105556279232e-05
171,8.446254058673001e-05
172,0.5652584393754411
173,0.05132178190535527
174,0.04167837718839915
175,0.21840635266293848
176,0.6034939651604887
177,0.8843662476473851
178,2.406564018927432
179,0.05544408648057761
180,0.23585879884762193
181,0.0014015672997977704
182,0.0011905997579591792
183,0.0023116206334245467
184,0.2635903399237964
185,0.0012276072131903115
186,1.9632024409915618
187,0.03135814179514018
188,0.8351685046653994
189,1.1585003125264632
190,1.0140005295240424
191,0.06560861341470532
192,0.2517367562316025
193,0.25083021429389146
194,0.7696923145902287
195,0.10335219204246884
196,0.21174141863262855
197,0.7386423743077455
198,0.13928482558005217
199,0.16566581599305089
200,0.4474776319605026
201,0.012775307280756312
202,1.3405682290197838
203,1.334998795857536
204,5.022425840361099
205,0.021734430660787434
206,0.14408454861649772
207,0.2679423046928287
208,3.532321263621061
209,0.29793920281899655
210,0.7172752217300131
211,0.3051326495299405
212,0.12375000362805029
213,0.12123805005086441
214,0.14708742833001784
215,0.0013461820541832575
216,0.4639479560570135
217,0.477871712128605
218,0.009012541758543246
219,0.0016707290742726771
220,0.008287892586416167
221,2.3226469415798254
222,0.01525442137244531
223,0.4351016173539421
224,0.0026048910601933735
225,0.5204742011703865
226,0.5928109390756333
227,0.00838774346474586
228,0.279034084508751
229,0.4885206131642704
230,0.03144889536376153
231,0.24298887262186292
232,0.5180235474165495
233,0.0007503534319732254
234,6.573558034447856e-07
235,0.10261389023875168
236,0.24472931175554075
237,0.32609811412157996
238,0.14481416883917136
239,0.058857530548062816
240,1.8293773375040472
241,6.083040098141469
242,0.7117267926439017
243,1.129085686966368
244,0.02697242857044656
245,0.709156625889076
246,0.35353309386431553
247,0.09983104002683595
248,0.04135091262484009
249,0.043239416639453604
250,0.6525062446342488
251,0.05287051041878761
252,0.017601014519524054
253,0.00020714703258492906
254,0.0015495609183223643
255,0.556009388636425
256,5.344724095087267e-05
257,0.14930716221466298
258,0.2772118689250777
259,0.009259529309937713
260,7.183872076324045e-05
261,0.002371119820684819
262,1.1760970984633077
263,0.051627011581884576
264,0.015060142468165706
265,0.0038271209306647816
266,0.05951540814841391
267,0.49654715610945754
268,1.8261430936839773
269,0.457990994541977
270,0.030549984109769213
271,0.01576468297549115
272,2.163219068900078
273,0.07100976912302616
274,0.2393035792665356
275,3.4712662710660322
276,0.7221923852322588
277,3.8085466703404056
278,0.19879244950982627
279,0.47240225618404386
280,2.1852580242522492
281,2.4531448206792166e-05
282,0.39281004768499034
283,1.2802141270763274
284,0.0018777581852048426
285,0.9242973494573035
286,0.20939348633193755
287,0.0022186327799136735
288,0.06645174915305858
289,0.8817037555705423
290,0.7811525036645721
291,4.169647930887966
292,9.491810203119545
293,0.13901538604915048
294,0.0336120172738588
295,1.0073070977508811
296,0.18688497013714542
297,0.1857318242846473
298,0.17884536867282813
299,0.27322612334187546
300,0.8085923682234158
301,0.022191363030697384
302,0.0017339326501043825
303,0.00557058052040193
304,0.020534462517626098
305,0.1803423291768916
306,0.5639187211760414
307,0.039103669405688386
308,0.17424875181123545
309,0.35731906699068583
310,0.0165239331705468
311,0.48900514301201564
312,0.04545924742773448
313,1.4716586668351554
314,0.03525535321546893
315,0.2128436060112525
316,0.7436749751169306
317,0.004504931821159479
318,0.053343962455437745
319,0.04799581797647587
320,1.2129305902769434
321,0.037611352775053127
322,0.008225582935552598
323,3.6345529586649348
324,0.006707894595788167
325,3.3944922346855617
326,0.2249796457755873
327,0.5956648238374563
328,0.5055344699270098
329,0.24019796812560512
330,0.1274170919975455
331,0.18404332296774986
332,0.12045356047253294
333,0.4754955811980998
334,1.1695343178230992
335,0.308874587916876
336,0.045468112827769004
337,0.09744909427060808
338,0.41605128431990895
339,0.6144377824515312
340,0.6782741706906066
341,0.13094723896421198
342,0.039313162575869136
343,0.003095996090468644
344,0.33791814777508006
345,1.0833507420869437
346,0.617597266817179
347,0.03176848766794862
348,0.3714876299260259
349,0.2174324755537983
350,0.3451796500731844
351,0.06272657087331038
352,0.24507643405123916
353,0.01016477592606044
354,0.23359239879071464
355,0.002523979192702368
356,0.3366624717204269
357,0.002587226386586246
358,0.7947326352871137
359,11.330313945529063
360,6.736645001136824
361,3.224467189991743
362,0.5361053729307075
363,0.11845789811002562
364,6.41344884160927e-05
365,0.04212453116351111
366,0.15286846646508723
367,0.025518293743369957
368,0.9819787531737629
369,2.053451543276791
370,0.8268209115233889
371,0.5383739495193842
372,0.24149249402917122
373,0.26189776781445534
374,0.26189776781445534
375,0.26189776781445534
376,0.26189776781445534
377,0.287331199080788
378,0.31560644120799825
379,0.1953528051004808
380,0.2575231163894607
381,0.367770984995854
382,0.4681671224497105
383,0.14713019982204667
384,0.2540967011844721
385,0.532901278307473
386,0.08800203343121672
387,0.001944563321284595
388,0.10580098282317077
389,0.6215964929742762
390,0.7218927168216612
391,0.15824271177951646
392,1.5678008059460125
393,2.530514970101864
394,1.3158369078244092
395,0.30481649456045534
396,0.00886071927845784
397,0.17954008807776814
398,1.1604760151015583
399,0.05606574104645459
400,0.0010531368362137936
401,0.9589056305096629
402,0.20719529780802845
403,0.22536427863599912
404,0.22536427863599912
405,0.5051836579763477
406,0.300433643297209
407,0.02377044560179007
408,0.11781013281643944
409,0.15230770839989893
410,0.1641130812961536
411,0.8681228908807964
412,0.27100944730609566
413,0.20505238318559973
414,0.034869464420546885
415,0.015207252630698267
416,0.07852422529895531
417,0.0618457714627147
418,0.027312933486816106
419,0.24163587067366427
420,0.6756328823852952
421,1.014088709029598
422,0.5693207207378634
423,0.07988761321480677
424,1.7133110450918063
425,2.0945151748006894
426,0.0008620037521982412
427,4.505674003786216
428,1.4158901216321391
429,1.1793653898111773
430,2.8136584647703646
431,0.2637435899951696
432,0.23257686106079395
433,0.23257686106079395
434,1.2270832979193966
435,1.3524679753462412
436,0.00011928322173782061
437,0.5822007242029141
438,0.9252236323149561
439,0.07015338881299595
440,0.054144497972176214
